name,chinese_rating,chinese_count,all_rating,all_count,lat,lng,zip,neighborhood,borough,city,state,is_flushing,place_id
Golden Kitchen,3.8,5,4,119,40.692191,-73.8629372,11421,Jamaica,Queens,,NY,FALSE,ChIJg1yFGOddwokRbQOQi0zVgss
Tangra Masala,3.785714286,14,4,731,40.7365123,-73.8783104,11373,Elmhurst,Queens,,NY,FALSE,ChIJRUNFE1JewokRmQ3Eloi_UiU
Golden Wonton King 糖潮滋味館,3.769736842,152,4,447,40.7648919,-73.8107429,11354,Flushing,Queens,,NY,TRUE,ChIJrWBgVv5fwokRB6K7ukXYO74
Jing Fong,3.751381215,362,4,3715,40.7828892,-73.9788567,10013,,Manhattan,New York,NY,FALSE,ChIJJWt4pCdawokRFcDubKrCgRE
Woodside Kitchen,3.75,12,4,165,40.7433436,-73.8884358,11373,Elmhurst,Queens,,NY,FALSE,ChIJty4dm6pfwokRVv8nScGpe1w
Bamboo House Chinese Restaurant,3.714285714,7,4,176,40.528722,-74.315815,8863,Fords,,Woodbridge Township,NJ,FALSE,ChIJC9ygMAG2w4kRwF7UfoR49Pc
Joyful Cantonese Restaurant 喜粤农家菜,3.68852459,61,4,153,40.5878599,-74.1034755,10306,Todt Hill,Staten Island,,NY,FALSE,ChIJxwtkJwBPwokR3SzlC5rObPM
Kwan Hing,3.666666667,3,4,131,40.883172,-73.86268,10467,Williamsbridge,The Bronx,,NY,FALSE,ChIJF5J_rD3zwokRl4Hgtohu5t0
Sizzling Wok,3.666666667,6,4,304,40.5978154,-73.9609403,11223,Gravesend,Brooklyn,,NY,FALSE,ChIJwbMjlvREwokRKG5kMmwMXEA
Halal Kitchen,3.666666667,6,4,331,40.7278833,-73.8917377,11378,Maspeth,Queens,,NY,FALSE,ChIJAbwqY_ZewokRxTLYB7BFigk
Lanzhou Ramen,3.666666667,87,4,338,40.7136041,-73.9930138,10002,,Manhattan,New York,NY,FALSE,ChIJ0a507ChawokRYw7TOd0QeyA
Yunnan Rice Noodle House,3.647727273,88,4,269,40.635291,-74.011219,11220,Sunset Park,Brooklyn,,NY,FALSE,ChIJU-o7KRpFwokRpfaHIjLBKJk
Freedom Dove,3.636363636,11,4,138,40.7424961,-73.8739855,11373,Flushing,Queens,,NY,FALSE,ChIJiRkurLNfwokRrgX7ETPNYLM
Peking Duck House,3.581196581,117,4,1599,40.7146516,-73.998722,10013,,Manhattan,New York,NY,FALSE,ChIJOd2Y7yZawokRZrmsAw8Y_U4
New Lucky Star,3.545454545,11,4,175,40.763095,-73.87444,11369,East Elmhurst,Queens,,NY,FALSE,ChIJeY1CH5dfwokRB7Xk0nfybHc
China City,3.454545455,11,4,221,40.6052463,-73.9821904,11223,Gravesend,Brooklyn,,NY,FALSE,ChIJQxOSaP1EwokRsyiqcNXUnKk
China House 🇨🇳,3.428571429,7,4,149,40.7131763,-73.9087797,11385,Flushing,Queens,,NY,FALSE,ChIJAXANuplewokR8Xoph57WaJM
China Pavillion,3.4,5,4,170,40.8562607,-73.8437212,10461,Morris Park,The Bronx,,NY,FALSE,ChIJy6yJ4VTzwokRvZPHe9Se8zE
No 1 Kitchen,3.375,8,4,152,40.7324171,-73.9821373,10003,,Manhattan,New York,NY,FALSE,ChIJsYQAnHVZwokRkY4Zxki9OpM
New Spicy Village,3.375,16,4,123,40.7183754,-73.9916903,10002,,Manhattan,New York,NY,FALSE,ChIJwQupGy9ZwokRROx8iPZsVMQ
Wu Liang Ye,3.37,100,4,682,40.7579222,-73.9798833,10036,,Manhattan,New York,NY,FALSE,ChIJLQCw4_5YwokRCrItAGHAiB0
Sun Sai Gai,3.355555556,90,4,963,40.7172042,-73.9994228,10013,,Manhattan,New York,NY,FALSE,ChIJHzbNXCdawokRFo2qgK5YHtM
New Jin Bu,3.333333333,3,4,126,40.6801023,-73.9083163,11233,Ocean Hill,Brooklyn,,NY,FALSE,ChIJzS1V2UNcwokRbaDWXR0hri8
Mimi Cheng's Dumplings,3.229166667,48,4,624,40.7307684,-73.9863557,10003,,Manhattan,New York,NY,FALSE,ChIJmfgEKpxZwokRpIuXrrtjyaY
Ling's Chinese Kitchen,3.2,5,4,368,40.5277778,-74.3119444,8863,Fords,,Woodbridge Township,NJ,FALSE,ChIJWQ1FoQC2w4kRnwwnrGblxxY
No.1 Chinese Kitchen,3,1,4,122,40.8730031,-73.8784074,10467,Norwood,The Bronx,,NY,FALSE,ChIJg2K583HzwokRQImqSURbKYE
New Happy Garden,3,2,4,124,40.6723388,-73.8915078,11207,East New York,Brooklyn,,NY,FALSE,ChIJPRSChlJcwokRybQsu0m13Oo
Kawah,3,2,4,127,40.8739865,-73.8846693,10458,West Bronx,The Bronx,,NY,FALSE,ChIJUUZwmXbzwokRl21EpqEiFow
China Chalet,3,3,4,191,40.5452123,-74.1595489,10312,Eltingville,Staten Island,,NY,FALSE,ChIJmStuha1LwokRaNNHVDLRoAg
Shanghai Chinese Restaurant,3,8,4,242,40.7683119,-73.9584041,10021,,Manhattan,New York,NY,FALSE,ChIJL9F8z8FYwokREovozbuCvZY
New Dragon Palace,2.333333333,3,4,109,40.6966281,-73.9753155,11205,Fort Greene,Brooklyn,,NY,FALSE,ChIJwbohmslbwokRRpMMai-NZZw
New Good Friends,2,3,4,129,40.6713277,-74.1117229,7002,,,Bayonne,NJ,FALSE,ChIJ872Jj-1RwokRicEMx6ktuoM
Jumbo,1,1,4,149,40.8417937,-73.8861974,10460,West Bronx,The Bronx,,NY,FALSE,ChIJFcEi44r0wokRBaLjizrZE4I
New Sunny,0,0,4,148,40.676703,-73.930171,11213,Crown Heights,Brooklyn,,NY,FALSE,ChIJKQ_MiXlcwokRW3hVBfR6oz8
Hasan Halal Chinese,0,0,4,103,40.8354706,-73.8559978,10462,Parkchester,The Bronx,,NY,FALSE,ChIJSdggvan1wokRuBvxrqCykdo
China Taste,5,1,3.9,138,40.8010666,-74.0069414,7047,,,North Bergen,NJ,FALSE,ChIJk8DMhOD3wokRuK8aUL4-FuQ
China Kitchen,5,1,3.9,115,40.650796,-73.946223,11203,Little Haiti,Brooklyn,,NY,FALSE,ChIJUVi-YF1bwokRy09z-XFA_9g
Big Apple,5,1,3.9,106,40.8414306,-73.8832778,10460,West Farms,The Bronx,,NY,FALSE,ChIJxRxxY4v0wokRPP8f4HQiqpY
Joy Garden,5,1,3.9,181,40.8453175,-73.8664443,10462,Van Nest,The Bronx,,NY,FALSE,ChIJB_lmz5f0wokRSvbBPwwSlOI
King Dragon,5,1,3.9,164,40.8431964,-73.9125139,10452,Mount Eden,The Bronx,,NY,FALSE,ChIJtQaVB0D0wokRyrusSN0Cb1o
Mr. Rice,5,3,3.9,116,40.6299243,-74.140554,10302,Port Richmond,Staten Island,,NY,FALSE,ChIJSTRw7MVNwokRnI_zcEom3es
East Met West,5,6,3.9,170,40.7143776,-73.9439234,11211,Williamsburg,Brooklyn,,NY,FALSE,ChIJC12qz1ZZwokRLgPnPk_Bsys
China King,5,8,3.9,169,40.712244,-73.786208,11432,Jamaica,Queens,,NY,FALSE,ChIJR5IDYxlhwokRu68fYwRqky0
Great Wall Chinese Restaurant,4.875,8,3.9,230,40.6783609,-74.2099628,7208,,,Elizabeth,NJ,FALSE,ChIJ9fb037FSwokRjLYk433aJZU
Tak King,4.857142857,7,3.9,191,40.6804227,-73.9466241,11216,Bedford-Stuyvesant,Brooklyn,,NY,FALSE,ChIJ-Y0CXIVbwokR2qngGohcC6E
East Star,4.833333333,6,3.9,144,40.8236787,-73.8944559,10459,Foxhurst,The Bronx,,NY,FALSE,ChIJRRC2hVT0wokR98ZiTqyGTJ0
No 1 Chinese Kitchen,4.833333333,6,3.9,109,40.5971696,-74.0842435,10305,Arrochar,Staten Island,,NY,FALSE,ChIJtezdauROwokR-XyJNNk5B1g
Master Wonton,4.833333333,6,3.9,154,40.6144067,-73.9743705,11204,Mapleton,Brooklyn,,NY,FALSE,ChIJl0L8dOdEwokRGm7X3HMtdIs
Yummy,4.8,5,3.9,142,40.6410403,-73.9558954,11226,Flatbush,Brooklyn,,NY,FALSE,ChIJhbZ-7UhbwokR-HMemUZoK4A
Happy World,4.8,5,3.9,162,40.8459127,-73.9365402,10033,,Manhattan,New York,NY,FALSE,ChIJD-wT3p_2wokRNwO2a5MBKvI
Great Wall,4.8,10,3.9,114,40.7697897,-73.7894882,11358,Flushing,Queens,,NY,TRUE,ChIJWxD60H6KwokRPFAumpeyT-U
Double Delight,4.8,10,3.9,127,40.6131606,-74.0004521,11214,Bensonhurst,Brooklyn,,NY,FALSE,ChIJW70dXxFFwokRAJikQ3gn2KA
China Wok,4.777777778,9,3.9,125,40.651464,-74.004033,11232,Sunset Park,Brooklyn,,NY,FALSE,ChIJXU01qcdawokRG7Tlr3cxJTY
China Palace Restaurant,4.714285714,7,3.9,185,40.8439021,-73.8296077,10461,Pelham Bay,The Bronx,,NY,FALSE,ChIJm_cdhFqLwokRUwxuUg1hleI
Weng's Garden,4.666666667,3,3.9,156,40.6856944,-73.9206832,11233,Ocean Hill,Brooklyn,,NY,FALSE,ChIJhTsP3WxcwokRvsEj5Aj1yC4
Mr King Food Kitchen,4.666666667,3,3.9,173,40.660457,-73.9396275,11203,Little Caribbean,Brooklyn,,NY,FALSE,ChIJiaTz0HxbwokRmTXM9nnzAj0
China Wok Staten Island,4.666666667,12,3.9,114,40.5754611,-74.1198095,10306,New Dorp,Staten Island,,NY,FALSE,ChIJSWYkxlRJwokR1OQhPiQ9lVk
Fuhing Chinese Restaurant,4.636363636,11,3.9,202,40.6522104,-74.2248104,7202,,,Elizabeth,NJ,FALSE,ChIJrQlW87ayw4kR9Aeg9xPikag
Kum Fung,4.6,5,3.9,178,40.6218795,-74.0722633,10304,Clifton,Staten Island,,NY,FALSE,ChIJhwsaJq5PwokRan4RXD9L-lQ
Amy's,4.5,2,3.9,144,40.8669331,-73.921011,10034,,Manhattan,New York,NY,FALSE,ChIJf4QeVPbzwokRQdPSe0jh8QY
Dragon House,4.5,6,3.9,173,40.592453,-74.0684053,10305,Arrochar,Staten Island,,NY,FALSE,ChIJWxSJCRlPwokRT2oLWNElNQM
Keilly Chinese Restaurant,4.5,6,3.9,158,40.7870023,-73.8359718,11356,College Point,Queens,,NY,TRUE,ChIJW10nh7GKwokR7pme7Wh-eCQ
Hop Lee Kitchen,4.428571429,7,3.9,175,40.7329187,-73.95452,11222,Greenpoint,Brooklyn,,NY,FALSE,ChIJmftHOj9ZwokRy8hMd8vI3io
Fortune East,4.416666667,12,3.9,142,40.7518128,-73.6724873,11040,,,New Hyde Park,NY,FALSE,ChIJLx7wbh6IwokRxA95syEZ1Ao
New Everybody's Kitchen,4.285714286,7,3.9,108,40.5725282,-74.0928067,10306,Midland Beach,Staten Island,,NY,FALSE,ChIJ7_nCMzNJwokRs9NVVLP8Xxg
King Wok,4.285714286,7,3.9,204,40.7182656,-73.8166954,11367,Kew Gardens Hills,Queens,,NY,TRUE,ChIJ98_cxOxgwokREjWB63hjB88
New Island,4.25,4,3.9,133,40.525715,-74.200652,10309,Prince's Bay,Staten Island,,NY,FALSE,ChIJeTIF1rhKwokRtNPaTSH0Saw
Zhen Zhu,4.25,4,3.9,106,40.7550744,-73.9443007,11101,Long Island City,Queens,,NY,FALSE,ChIJzVrm8z9fwokRypu7sw1YBn4
King Wok,4.230769231,13,3.9,366,40.7290552,-74.005008,10014,,Manhattan,New York,NY,FALSE,ChIJn7tiopJZwokRYqzYUiOAab4
Mr Chen Chinese restaurant,4.2,5,3.9,233,40.7006795,-73.8999837,11385,Ridgewood,Queens,,NY,FALSE,ChIJodYPkChcwokRDK-2UdcgY5A
K Q,4.2,5,3.9,146,40.8712284,-73.8668189,10467,Williamsbridge,The Bronx,,NY,FALSE,ChIJ69Um82nzwokRiBmeYKesS4Q
Panda,4.166666667,12,3.9,103,40.7129073,-73.9970659,10038,,Manhattan,New York,NY,FALSE,ChIJkeYlAuxbwokR_4cMU5BdecY
Grace Kitchen,4.133333333,15,3.9,144,40.6940194,-73.9625167,11205,Clinton Hill,Brooklyn,,NY,FALSE,ChIJY2xGVsdbwokRBrFNpnX-cgg
Tri Dynasty Chinese Restaurant,4.111111111,9,3.9,106,40.7651034,-73.8185009,11354,Flushing,Queens,,NY,TRUE,ChIJ1RYvECJgwokRYI3212ZOqiQ
Ming's Kitchen,4.1,10,3.9,148,40.7369439,-73.8657661,11373,Elmhurst,Queens,,NY,FALSE,ChIJ_StHmUpewokRtjt_G6sEObk
Delhi Heights Indian Restaurant,4.076923077,13,3.9,509,40.7470867,-73.8916869,11372,Jackson Heights,Queens,,NY,FALSE,ChIJe27DKgdfwokRlt4-eKsMGiE
Zhengzhou Noodles Inc,4.075471698,53,3.9,126,40.7588008,-73.8289635,11355,Flushing,Queens,,NY,TRUE,ChIJxxIWxBFgwokROrZK-Yive0s
RongWang Cantonese Restaurant Inc,4.071428571,42,3.9,105,40.7602213,-73.8283512,11354,Flushing,Queens,,NY,TRUE,ChIJZ1Tyh6FhwokRLZCHiXzv1kc
Tasty & Co,4.045454545,22,3.9,155,40.7292664,-73.8630946,11374,Rego Park,Queens,,NY,FALSE,ChIJGWEfmDdewokRdcBqQ0Vzpqs
Kowloon Café,4.006622517,151,3.9,495,40.5998233,-73.9897635,11214,,Brooklyn,,NY,FALSE,ChIJI_W8JQdFwokRpoOE9j-0CXo
Golden Fountain Kitchen,4,2,3.9,222,40.7072106,-73.8357542,11418,Richmond Hill,Queens,,NY,FALSE,ChIJ102VK6RgwokRLvb7HQAT_aY
Hong Kong,4,3,3.9,114,40.6953004,-73.8432046,11418,Richmond Hill,Queens,,NY,FALSE,ChIJ6XUp5_9dwokRuTiBWlG68TE
Xin Lin,4,4,3.9,131,40.7773566,-74.018743,7087,,,Union City,NJ,FALSE,ChIJ7d27KSNYwokRYtkoZcwDsMI
Feng's Garden,4,8,3.9,123,40.7189999,-73.8394085,11375,Forest Hills,Queens,,NY,FALSE,ChIJXWJBLplgwokRwHY38T_5Jjo
Golden Dragon,4,11,3.9,174,40.640219,-73.9940791,11219,Borough Park,Brooklyn,,NY,FALSE,ChIJd81AhtJawokRbqN6srXD7YQ
Food Sing,4,12,3.9,216,40.7143529,-73.9612524,11211,Williamsburg,Brooklyn,,NY,FALSE,ChIJq5hIQ2BZwokRzZM4Bl7v4sc
Golden Harbor,4,15,3.9,232,40.7221013,-73.8738589,11379,Middle Village,Queens,,NY,FALSE,ChIJbQGrVEJewokR8_16dqgWjbs
China 1 Kitchen,4,26,3.9,230,40.7632357,-73.9489059,10044,,Manhattan,New York,NY,FALSE,ChIJQefBmcVYwokR8MSSO9Ffw78
Kissena Cafe,4,39,3.9,109,40.7398221,-73.8153312,11355,Flushing,Queens,,NY,TRUE,ChIJR3MX3lxgwokRqVPOBA7dxDI
Jian Restaurant (私房小厨）,3.95,20,3.9,176,40.7647363,-73.7261735,11362,Little Neck,Queens,,NY,TRUE,ChIJu_gWIueJwokRca2S2yXZGMk
Deng Ji,3.946902655,113,3.9,221,40.7499004,-73.8188645,11355,Flushing,Queens,,NY,TRUE,ChIJPWUa_PlhwokRgWO4s9v2IvA
New Fu Shen,3.936842105,95,3.9,240,40.6361572,-74.0127862,11220,Sunset Park,Brooklyn,,NY,FALSE,ChIJvWgB80ZFwokR7U5DwFNHAcw
Shun Won,3.926315789,190,3.9,655,40.7575034,-73.828885,11355,Flushing,Queens,,NY,TRUE,ChIJYfIoHxJgwokRykH9Bt4ZqmU
Mr Chow,3.923076923,13,3.9,527,40.7588323,-73.9643541,10022,,Manhattan,New York,NY,FALSE,ChIJj1En45dcwokR4BRFTdCs-k4
Pho Choice,3.903846154,52,3.9,229,40.7397517,-73.7893432,11365,Fresh Meadows,Queens,,NY,TRUE,ChIJbRsPCZJhwokRs5nLm5GconU
High Five 囍筷,3.903225806,31,3.9,101,40.6087503,-74.0053865,11214,Bath Beach,Brooklyn,,NY,FALSE,ChIJ63BXNzFFwokRI8dASdGP4ac
Shun Wang,3.892857143,84,3.9,358,40.7432244,-73.8830249,11373,Elmhurst,Queens,,NY,FALSE,ChIJ55zQgaxfwokRQ8yxIlgDFXY
China Express,3.888888889,9,3.9,182,40.706088,-73.9501404,11211,Southside,Brooklyn,,NY,FALSE,ChIJH6e6feNbwokRxNeTKG7rJGs
Golden City 煌嘉囍宴 🇨🇳,3.881278539,219,3.9,596,40.6168953,-73.9858036,11204,Mapleton,Brooklyn,,NY,FALSE,ChIJq6pagB9FwokRC6Gpbh_3kHY
Golden Palace Gourmet,3.858585859,99,3.9,194,40.7542117,-73.8226194,11355,Flushing,Queens,,NY,TRUE,ChIJ3eKD1zxhwokRn3Ceardf_Q8
Congee Village Flushing,3.843267108,453,3.9,1185,40.7610111,-73.8330579,11354,Flushing,Queens,,NY,TRUE,ChIJ0_1Eqg9gwokRjAhk6LLsMu0
New Phoenix Seafood Restaurant,3.835978836,189,3.9,513,40.6308556,-74.0100028,11219,Dyker Heights,Brooklyn,,NY,FALSE,ChIJh-2WhUhFwokRPyRwCXaWzYc
Szechuan Delight @ 7 Ave,3.833333333,6,3.9,275,40.6725352,-73.9770901,11215,Park Slope,Brooklyn,,NY,FALSE,ChIJ6bYg1QZbwokRzrmuQnM4NI4
Jade Asian Bistro,3.829059829,117,3.9,390,40.7607006,-73.7305359,11362,Douglaston,Queens,,NY,TRUE,ChIJ6T4A9WuJwokR7QVTDMQvYTE
88 Canteen,3.824817518,137,3.9,449,40.7440181,-73.826055,11355,Flushing,Queens,,NY,TRUE,ChIJQUKHE29gwokRgdAe8kdAekE
SIChinacook,3.818181818,11,3.9,112,40.5847738,-74.0934485,10305,Midland Beach,Staten Island,,NY,FALSE,ChIJC0XzzsVOwokRZSFAptA8XJY
Royal Seafood,3.815068493,292,3.9,1388,40.7173032,-73.9976916,10013,,Manhattan,New York,NY,FALSE,ChIJf5eZgSdawokRMFzwX4PqajU
New Mulan,3.808163265,245,3.9,827,40.7604519,-73.8297953,11354,Flushing,Queens,,NY,TRUE,ChIJJRUX1RFgwokRhFIwIMplYSE
Golden Lake Pavilion,3.793713163,509,3.9,2210,40.74263,-73.8249054,11367,Kew Gardens Hills,Queens,,NY,TRUE,ChIJeXfVUG9gwokRC75WD1fPQAM
Hyo Dong Gak,3.788732394,71,3.9,689,40.750147,-73.9862159,10001,,Manhattan,New York,NY,FALSE,ChIJ732mealZwokRofYjjral1pY
NG'S KITCHEN INC,3.75862069,29,3.9,107,40.6353446,-74.0100283,11220,Sunset Park,Brooklyn,,NY,FALSE,ChIJnWcSJElFwokRcsOE9fBxK2w
Good Luck Kitchen,3.758333333,120,3.9,357,40.7582377,-73.7955694,11358,Flushing,Queens,,NY,TRUE,ChIJuQX6WxVhwokRC4JIL4Wmqq0
Jin Da Lai,3.757575758,66,3.9,174,40.7646225,-73.8281858,11354,Flushing,Queens,,NY,TRUE,ChIJF8EI5hpgwokROYgKv2zezGY
Big Wong,3.738562092,306,3.9,2354,40.716244,-73.998375,10013,,Manhattan,New York,NY,FALSE,ChIJqYOCDidawokRmg3mgC_ce3g
東粵海鮮酒家 Dong Yue seafood restaurant,3.738461538,65,3.9,176,40.7609211,-73.8301546,11354,Flushing,Queens,,NY,TRUE,ChIJNdhRwE1hwokRxvHFPefvp-0
Cha Kee,3.716262976,289,3.9,1151,40.7153054,-73.998962,10013,,Manhattan,New York,NY,FALSE,ChIJ60WL4SZawokRpCV_pGTfb1Y
Samwongahk Chinese Restuarant,3.714285714,63,3.9,537,40.761437,-73.7628156,11361,Bayside,Queens,,NY,TRUE,ChIJc5rDXuJhwokRbL5tySDyfyI
New Kam Lai,3.68,25,3.9,414,40.7988096,-73.9671805,10025,,Manhattan,New York,NY,FALSE,ChIJYaJViBX3wokRC88rl8aJmes
86 Fu Kee,3.666666667,57,3.9,226,,,,,,,,,ChIJXXU9QAZFwokRux5P5nOKPro
Moon & Flower House (Staten Island),3.642857143,28,3.9,116,40.5899662,-74.1651952,10314,New Springville,Staten Island,,NY,FALSE,ChIJ26Pvl8BNwokRhJc865QOH8c
Hop Won Express,3.641025641,39,3.9,291,40.7532541,-73.9739666,10017,,Manhattan,New York,NY,FALSE,ChIJf1hdhgJZwokRXiWhE0yC7Zo
Hing Wong,3.625,16,3.9,120,40.6260634,-74.02424,11209,Bay Ridge,Brooklyn,,NY,FALSE,ChIJcXAynl5FwokRFXwFIcqswUE
Jing Lung,3.5,2,3.9,169,40.6567586,-73.9503677,11225,Prospect Lefferts Gardens,Brooklyn,,NY,FALSE,ChIJ0fdSKm9bwokRJEhU0-DjT-Q
Chan's Village,3.5,4,3.9,164,40.8339282,-73.8606631,10462,Parkchester,The Bronx,,NY,FALSE,ChIJLYumIMH0wokRmkwC176HSOA
Big Apple Kitchen,3.4,5,3.9,178,40.6682258,-73.9099722,11212,Brownsville,Brooklyn,,NY,FALSE,ChIJ7QWHsl9cwokRSv15BxC5Iwo
Little Dumpling Bayside 李小籠,3.274193548,62,3.9,401,40.7488882,-73.7559907,11364,Oakland Gardens,Queens,,NY,TRUE,ChIJHxPkDvFhwokRfPw49tG19lc
Famous Sichuan 川外川,3.195121951,82,3.9,651,40.7148544,-73.9976092,10013,,Manhattan,New York,NY,FALSE,ChIJMf7bVSZawokR_ArheIEhY48
金宮 GOLDEN PALACE,3,1,3.9,131,40.8210022,-73.8481382,10473,East Bronx,The Bronx,,NY,FALSE,ChIJRaABXtH0wokReUgcdchFZGs
Hong Kong Kitchen,3,3,3.9,177,40.8697047,-73.8904001,10458,West Bronx,The Bronx,,NY,FALSE,ChIJxwfpt4LzwokRW4KgOyF2Jig
Jian On,3,5,3.9,137,40.7390983,-73.7008116,11004,Floral Park,Queens,,NY,FALSE,ChIJCZh-qEFiwokRXBXYaSFMxHE
Lily's,2.8,5,3.9,152,40.712168,-73.9979892,10038,,Manhattan,New York,NY,FALSE,ChIJ0ZtlMiRawokRjlMbqTQWWW4
King's Wok Kitchen,2.5,4,3.9,146,40.670274,-73.936336,11213,Crown Heights,Brooklyn,,NY,FALSE,ChIJZ3-fDoBbwokRD_hJ22KsHmo
Main Moon Chinese Restaurant,2.333333333,3,3.9,131,40.6289021,-74.3130326,7066,,,Clark,NJ,FALSE,ChIJixixF2Kxw4kRAIcW0VEY79Q
Sweet Rice,1,1,3.9,210,40.7031519,-73.8673991,11385,Glendale,Queens,,NY,FALSE,ChIJNd7FPnRewokRs4TFsxEtbh4
New Sing Sheng Kitchen,1,1,3.9,123,40.7506108,-73.8775312,11372,Jackson Heights,Queens,,NY,FALSE,ChIJOQaaUaVfwokRjm9rbrwbd3Y
Golden Star,1,2,3.9,155,40.8698708,-73.8456164,10469,Laconia,The Bronx,,NY,FALSE,ChIJhYUmuUvzwokRUmp3-3L4Cag
Great Wall Kitchen,0,0,3.9,110,40.8233214,-73.9004054,10459,Morrisania,The Bronx,,NY,FALSE,ChIJjw2ykFL0wokRhIYBCg9ucnc
Number 8,0,0,3.9,126,40.8626049,-73.9086414,10468,University Heights,The Bronx,,NY,FALSE,ChIJJUkIiXX0wokRJ0o02gNJ5jc
Wah Yung (Chinese),5,1,3.8,107,40.6641907,-73.9094798,11212,Brownsville,Brooklyn,,NY,FALSE,ChIJGf16oPVcwokR67ulxIeShS8
New Dragon Star,5,1,3.8,113,40.8935945,-73.8585155,10466,East Bronx,The Bronx,,NY,FALSE,ChIJJX1CdCfzwokRjI8IRPP0sj4
Dragon King,5,2,3.8,148,40.661749,-73.9509854,11225,Prospect Lefferts Gardens,Brooklyn,,NY,FALSE,ChIJDX8rAARbwokRDE0KemgN41c
Wok Wok Chinese Restaurant,5,2,3.8,223,40.8806826,-73.8830947,10467,Norwood,The Bronx,,NY,FALSE,ChIJHexkggzzwokRNuEc21qPmaE
Taste of China,5,2,3.8,105,40.7446358,-73.8845102,11373,Elmhurst,Queens,,NY,FALSE,ChIJt-4rvqtfwokRqHzQ5K5-qmM
New Oriental House,5,3,3.8,182,40.854679,-73.89,10458,Belmont,The Bronx,,NY,FALSE,ChIJIUEv6X30wokR34cJlMMcLfY
Empire Szechuan,5,3,3.8,163,40.6259465,-74.1372183,10302,Port Richmond,Staten Island,,NY,FALSE,ChIJJ-rrZ2xNwokRY2tcta-93jM
China Star,5,3,3.8,119,40.7142519,-73.8025946,11432,Jamaica,Queens,,NY,FALSE,ChIJV54cnOZgwokRKnihqwSxWS4
Sun Wah,5,5,3.8,184,40.7565428,-73.9301531,11106,Long Island City,Queens,,NY,FALSE,ChIJV1joCS5fwokRZGTcRbOpz-U
Wa Lung Kitchen,5,7,3.8,261,40.7139086,-73.9802259,10002,,Manhattan,New York,NY,FALSE,ChIJQffRCtVbwokR9G83MrtY4KA
Chinese Musician,4.857142857,7,3.8,242,40.730412,-73.9537413,11222,Greenpoint,Brooklyn,,NY,FALSE,ChIJa8oQs0BZwokREzE3DfdPTvs
China Delight,4.75,4,3.8,132,40.6504321,-74.0046059,11232,Sunset Park,Brooklyn,,NY,FALSE,ChIJ7dblxsdawokRkYEhsK3I1WA
Tack's Chinese Take Out,4.75,12,3.8,132,40.6046525,-74.1211853,10314,Manor Heights,Staten Island,,NY,FALSE,ChIJBfRr4pxOwokRCBscD9jgDGY
Lucky Chen,4.666666667,3,3.8,114,40.6909841,-73.9251083,11221,Bedford-Stuyvesant,Brooklyn,,NY,FALSE,ChIJnc1ekg1cwokRFZWEj4-lB5I
East Garden,4.571428571,14,3.8,154,40.7562369,-73.9294425,11106,Long Island City,Queens,,NY,FALSE,ChIJE1CADS5fwokRq_pUsxnvkv4
Shun Cheong,4.5,4,3.8,156,40.7975365,-73.9492652,10026,,Manhattan,New York,NY,FALSE,ChIJsTzm3Rr2wokRs8m45P8ITa0
China House,4.5,8,3.8,128,40.8338405,-73.8778726,10472,East Bronx,The Bronx,,NY,FALSE,ChIJJyi6-PH0wokRBXkxWwRsnOo
Ha Bo Chinese Kitchen,4.5,12,3.8,258,40.7135676,-73.7355348,11429,Queens Village,Queens,,NY,FALSE,ChIJ2attHM5jwokRMvYIXQGBqjA
Peking Kitchen,4.5,14,3.8,130,40.6036693,-74.1313634,10314,Manor Heights,Staten Island,,NY,FALSE,ChIJvbk8EyRMwokRhw1oPQ9wpM8
Faith's Food,4.470588235,17,3.8,164,40.7075867,-73.9429889,11206,Southside,Brooklyn,,NY,FALSE,ChIJ1RoJy_1bwokR0UnHRz_eic8
King Wok,4.461538462,13,3.8,110,40.7680107,-73.7387298,11362,Douglaston,Queens,,NY,TRUE,ChIJO8Qb__qJwokRONWZ78au0jg
New Kissena,4.416666667,12,3.8,146,40.7533535,-73.8217463,11355,Flushing,Queens,,NY,TRUE,ChIJL9yX5xRgwokRiXaefls5fjw
Happy Garden,4.333333333,3,3.8,187,40.8450978,-73.8655444,10462,Van Nest,The Bronx,,NY,FALSE,ChIJ8dCj2Zf0wokRKwbL3VYijfg
Xin Hi,4.230769231,26,3.8,949,40.8704105,-73.8290527,10475,East Bronx,The Bronx,,NY,FALSE,ChIJ3wOZE7iMwokRHSLOq1jqsJU
Lee chinese restaurant,4.2,5,3.8,169,40.6788288,-73.9239672,11233,Bedford-Stuyvesant,Brooklyn,,NY,FALSE,ChIJ6dyd4G9cwokRNUqcjKzjywI
Grace Chinese Food,4.2,5,3.8,166,40.706191,-73.942793,11206,Southside,Brooklyn,,NY,FALSE,ChIJs6SLPfxbwokRGMd3Z23ysYE
new King wok,4.166666667,6,3.8,149,40.7016596,-73.8083454,11435,Jamaica,Queens,,NY,FALSE,ChIJrwbLFMVgwokREHT9CG0-ccE
China Moon Open Kitchen,4.153846154,13,3.8,198,40.5907728,-73.9914393,11214,,Brooklyn,,NY,FALSE,ChIJsz2GVa5FwokRIpPDtZ8K87Q
