CAMIS,INSPECTION DATE,DBA,BORO,STREET,ZIPCODE,CUISINE,SCORE,GRADE,INSPECTION_TYPE,n_violations,n_critical
50099616,2024-08-05,WING YUM,Queens,JAMAICA AVENUE,11418.0,Chinese,9.0,A,Cycle Inspection / Re-inspection,2,1
50099920,2026-06-15,CHINA ROYAL,Brooklyn,65 STREET,11219.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50100625,2023-02-01,PEKING EXPRESS,Brooklyn,NASSAU AVENUE,11222.0,Chinese,9.0,A,Cycle Inspection / Re-inspection,2,1
50101341,2022-05-13,LILY RESTAURANT,Brooklyn,SUTTER AVENUE,11208.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50101469,2024-10-21,FOOD HAI CHINESE RESTAURANT,Bronx,BOSTON ROAD,10460.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50101469,2026-04-13,FOOD HAI CHINESE RESTAURANT,Bronx,BOSTON ROAD,10460.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50101593,2023-05-24,LUCKY GRAND BAKERY,Manhattan,GRAND STREET,10002.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50102205,2024-11-12,CHUNG CHING,Bronx,ALEXANDER AVE,,Chinese,9.0,A,Cycle Inspection / Re-inspection,3,1
50102315,2023-04-26,LONG CHENG RESTAURANT,Brooklyn,FULTON STREET,11208.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50104552,2024-06-13,GOLDEN DRAGON KITCHEN,Queens,31 AVENUE,11106.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,2
50105039,2025-10-17,CHINA CHEF CHEN,Brooklyn,FLATBUSH AVENUE,11226.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50106103,2023-11-16,XIANG JU RESTAURANT,Brooklyn,8 AVENUE,11220.0,Chinese,9.0,A,Cycle Inspection / Re-inspection,2,1
50106212,2025-05-06,BROOKLYN DUMPLING SHOP,Manhattan,1 AVENUE,10003.0,Chinese,9.0,A,Cycle Inspection / Re-inspection,3,1
50106213,2026-04-30,ROYAL SEAFOOD CAFE,Manhattan,MOTT STREET,10013.0,Chinese,9.0,A,Cycle Inspection / Re-inspection,2,1
50106526,2026-01-20,NEW LI'S KITCHEN,Bronx,WILLIAMSBRIDGE ROAD,10469.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50107470,2023-03-13,RED FLOWER,Bronx,WHITE PLAINS ROAD,10470.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,3,1
50108268,2024-08-02,WEN XUAN HOUSE,Brooklyn,VAN BRUNT STREET,11231.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,3,1
50108380,2022-11-09,REN'S GREAT WALL RESTAURANT,Queens,HILLSIDE AVENUE,11004.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50109446,2026-04-29,SEAFOOD HIBACHI,Staten Island,BAY STREET,10301.0,Chinese,9.0,A,Cycle Inspection / Re-inspection,2,1
50110042,2022-04-25,KATHY'S DUMPLINGS,Brooklyn,3 AVENUE,11209.0,Chinese,9.0,A,Pre-permit (Operational) / Initial Inspection,3,0
50112774,2024-11-21,BITES OF XIAN,Manhattan,WEST   56 STREET,10019.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50116727,2026-05-21,NEW TASTE OF CHINA,Queens,BAXTER AVENUE,11373.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50116769,2026-06-15,CHINA XING,Brooklyn,NEW UTRECHT AVENUE,11219.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50116941,2026-04-27,EMPIRE III,Manhattan,A C POWELL BOULEVARD,10026.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50116957,2024-11-22,SUN HING RESTAURANT,Brooklyn,LIVONIA AVENUE,11207.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50116970,2026-05-18,KAM KITCHEN,Queens,VAN WYCK EXPRESSWAY,11420.0,Chinese,9.0,A,Cycle Inspection / Re-inspection,2,1
50117022,2023-12-11,CHINA PALACE,Bronx,MIDDLETOWN ROAD,10461.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50117158,2025-05-06,CHINA CITY RESTAURANT,Bronx,EAST  188 STREET,10458.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50117899,2025-11-08,MID CHINA,Brooklyn,5 AVENUE,11209.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50118048,2025-08-04,DAVE CHINESE KITCHEN,Queens,UNION TURNPIKE,11366.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50118789,2025-02-05,XING XING ROCKAWAY RESTAURANT,Queens,ROCKAWAY BEACH BOULEVARD,11693.0,Chinese,9.0,A,Cycle Inspection / Re-inspection,2,1
50119022,2023-10-18,MR. CHEN,Queens,MYRTLE AVENUE,11385.0,Chinese,9.0,A,Cycle Inspection / Re-inspection,3,1
50119301,2025-08-15,YANG NO 1 CHINESE ASIAN RESTAURANT,Brooklyn,SOUTH PORTLAND AVENUE,11217.0,Chinese,9.0,A,Cycle Inspection / Re-inspection,2,1
50119629,2024-12-17,TENG DRAGON CHINESE RESTAURANT,Manhattan,8 AVENUE,10039.0,Chinese,9.0,A,Cycle Inspection / Re-inspection,3,0
50120001,2022-04-18,GOLDEN DRAGON RESTAURANT,Brooklyn,NEW UTRECHT AVENUE,11219.0,Chinese,9.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50120405,2023-08-09,PANDA EXPRESS,Bronx,WHITE PLAINS ROAD,10462.0,Chinese,9.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50120568,2026-03-14,ZHENG JIN JI,Brooklyn,8 AVENUE,11220.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50123717,2023-10-11,HOT STIX  HOTPOT & BBQ,Brooklyn,54 STREET,11220.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50124353,2025-05-15,FISH NOODLE HOUSE,Staten Island,HYLAN BOULEVARD,10306.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50124421,2023-03-01,NEW CHOI HEE,Staten Island,BAY STREET,10304.0,Chinese,9.0,A,Cycle Inspection / Re-inspection,2,1
50126175,2025-12-03,WOK CITY,Manhattan,AMSTERDAM AVENUE,10023.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50126369,2023-07-25,PEKING KITCHEN II,Manhattan,8 AVENUE,10026.0,Chinese,9.0,A,Pre-permit (Operational) / Re-inspection,2,1
50127525,2026-06-09,CHINA ONE,Queens,160 STREET,11433.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,3,0
50127853,2026-07-09,New Hong Kong,Queens,MERRICK BOULEVARD,11434.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,3,1
50128105,2023-09-28,HOP WONG RESTAURANT,Bronx,MONROE AVENUE,10457.0,Chinese,9.0,A,Pre-permit (Operational) / Initial Inspection,3,1
50128134,2024-05-24,PETITE DUMPLING,Manhattan,5 AVENUE,10001.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50128208,2024-10-15,HO LEE,Manhattan,7 AVENUE,10030.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50128257,2022-11-14,HENG CHENG,Brooklyn,ROCKAWAY PARKWAY,11236.0,Chinese,9.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50128482,2025-03-31,NAN XIANG EXPRESS SOUP DUMPLINGS,Queens,QUEENS BOULEVARD,11375.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50129367,2023-04-04,NEW EVERYBODY KITCHEN,Staten Island,MIDLAND AVENUE,10306.0,Chinese,9.0,A,Pre-permit (Operational) / Re-inspection,2,1
50130031,2023-04-26,LA QUEEN TEA HOUSE,Brooklyn,61 STREET,11220.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50130084,2024-05-29,XI'AN FAMOUS FOODS,Queens,JACKSON AVENUE,11101.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50130249,2025-04-14,HAPPY SALAD,Brooklyn,86 STREET,11214.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50130401,2025-03-11,DOUBLE DRAGON RESTAURANT,Brooklyn,13 AVENUE,11228.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50130406,2026-01-13,SHU JIAO FU ZHOU,Manhattan,GRAND STREET,10002.0,Chinese,9.0,A,Cycle Inspection / Re-inspection,2,1
50130680,2025-10-07,HANG YAN,Queens,JAMAICA AVENUE,11418.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,1,1
50130986,2026-05-20,WAH HING,Queens,ROCKAWAY BOULEVARD,11420.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50131006,2024-05-15,EAST STAR RESTAURANT,Bronx,WESTCHESTER AVENUE,10459.0,Chinese,9.0,A,Pre-permit (Operational) / Re-inspection,2,1
50131047,2024-10-16,QUICKLY ELM,Queens,BROADWAY,11373.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50131047,2025-10-27,QUICKLY ELM,Queens,BROADWAY,11373.0,Chinese,9.0,A,Cycle Inspection / Re-inspection,3,1
50131139,2024-05-14,BEST WOK CHINESE FOOD,Queens,FRANCIS LEWIS BOULEVARD,11422.0,Chinese,9.0,A,Cycle Inspection / Re-inspection,2,1
50131139,2026-03-31,BEST WOK CHINESE FOOD,Queens,FRANCIS LEWIS BOULEVARD,11422.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50132196,2023-07-24,AL-AQSA CHINESE,Bronx,UNIONPORT ROAD,10462.0,Chinese,9.0,A,Pre-permit (Operational) / Initial Inspection,3,1
50133152,2023-08-01,FOOD BO GARDEN,Bronx,EAST  163 STREET,10459.0,Chinese,9.0,A,Pre-permit (Operational) / Re-inspection,2,1
50133208,2026-06-02,DRAGON STAR,Bronx,EAST  233 STREET,10466.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50133753,2024-08-12,NEW KING WOK CHINESE RESTAURANT,Queens,JAMAICA AVENUE,11435.0,Chinese,9.0,A,Cycle Inspection / Re-inspection,2,1
50134010,2023-04-20,LUCKY STAR,Queens,LINDEN BOULEVARD,11412.0,Chinese,9.0,A,Pre-permit (Operational) / Re-inspection,2,1
50134247,2025-01-22,BIG WONG CHINESE KITCHEN,Bronx,LACONIA AVENUE,10466.0,Chinese,9.0,A,Cycle Inspection / Re-inspection,2,1
50134450,2025-02-06,PANDA EXPRESS,Manhattan,1 AVENUE,10003.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50134584,2025-01-02,HONG KONG RESTAURANT,Queens,BROADWAY,11106.0,Chinese,9.0,A,Cycle Inspection / Re-inspection,3,1
50137607,2024-01-11,SWEET BAMBOO,Queens,HILLSIDE AVENUE,11435.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50138982,2025-12-13,CHUAN TIAN XIA,Brooklyn,7TH AVE,11220.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50139286,2025-05-29,SUNRISE EAST CHINESE,Brooklyn,GRAND STREET,11211.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,3,1
50139432,2023-12-18,FER,Queens,29 STREET,11101.0,Chinese,9.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50140624,2023-12-28,TASTE OF CANTON,Queens,SPRINGFIELD BOULEVARD,11364.0,Chinese,9.0,A,Pre-permit (Operational) / Re-inspection,3,1
50140866,2026-05-15,KE LAI QIN FLAVORS FISH,Queens,ROOSEVELT AVENUE,11354.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50142409,2023-11-14,THREE TIMES,Manhattan,AMSTERDAM AVENUE,10025.0,Chinese,9.0,A,Pre-permit (Operational) / Initial Inspection,3,0
50142575,2026-03-10,CAMP CAMP BBQ,Queens,ROOSEVELT AVENUE,11354.0,Chinese,9.0,A,Cycle Inspection / Re-inspection,2,1
50143175,2024-08-05,A PLUS CHINA STAR,Queens,164 STREET,11432.0,Chinese,9.0,A,Pre-permit (Operational) / Re-inspection,2,1
50143407,2025-12-10,101 KTV BAR LOUNGE,Queens,NORTHERN BOULEVARD,11354.0,Chinese,9.0,A,Pre-permit (Operational) / Re-inspection,3,1
50144516,2024-04-03,TP TEA,Queens,PRINCE STREET,11354.0,Chinese,9.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50144960,2025-08-06,GOLDEN DRAGON FUSION,Staten Island,BAY STREET,10304.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50145057,2024-08-05,XIAO LUO LUO,Queens,ROOSEVELT AVENUE,11354.0,Chinese,9.0,A,Pre-permit (Operational) / Re-inspection,2,1
50145452,2025-10-21,WESTERN YUNNAN,Staten Island,NEW DORP LN,10306.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,3,1
50145561,2024-04-30,HALAL KITCHEN,Queens,GRAND AVENUE,11378.0,Chinese,9.0,A,Pre-permit (Operational) / Initial Inspection,3,1
50145609,2026-04-20,FUTURE TASTE,Queens,108 STREET,11375.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,3,1
50145677,2024-11-22,1480 HK CAFE,Queens,NORTHERN BOULEVARD,11362.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50145683,2025-08-07,TIAN FU B.B.Q. Restaurant/GUOQUON 1,Queens,MAIN STREET,11355.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50145728,2024-08-27,CHONG QING NOODLE,Queens,ROOSEVELT AVENUE,11354.0,Chinese,9.0,A,Pre-permit (Operational) / Re-inspection,2,1
50146135,2024-04-09,DRAGON 89,Manhattan,AMSTERDAM AVENUE,10024.0,Chinese,9.0,A,Pre-permit (Operational) / Initial Inspection,3,1
50146328,2024-08-06,ANNIE 88,Brooklyn,NOSTRAND AVENUE,11225.0,Chinese,9.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50146921,2025-03-27,CRISPY BAMBOO RESTAURANT,Manhattan,FREDERICK DOUGLASS BOULEVARD,,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50148313,2024-12-07,NEW NURLAN,Queens,39 AVENUE,11354.0,Chinese,9.0,A,Pre-permit (Operational) / Re-inspection,2,1
50150452,2026-07-08,PEKING KITCHEN,Brooklyn,BAY PARKWAY,11204.0,Chinese,9.0,A,Cycle Inspection / Re-inspection,3,1
50151625,2025-03-17,DA MU ZHI,Queens,41 AVENUE,11355.0,Chinese,9.0,A,Pre-permit (Operational) / Re-inspection,2,1
50152143,2025-11-21,SUPREME STEAMY SOUP,Brooklyn,58 STREET,11220.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50154303,2025-12-01,KING'S KITCHEN,Brooklyn,60 STREET,11220.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,3,1
50154615,2026-02-05,BAMBOO GARDEN,Brooklyn,8 AVENUE,11220.0,Chinese,9.0,A,Cycle Inspection / Re-inspection,2,1
50154925,2025-04-02,i-TASTE EXPRESS,Manhattan,WEST   28 STREET,10001.0,Chinese,9.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50155809,2024-12-11,NEW CHINA CHINESE RESTAURANT,Bronx,EAST  174 STREET,10457.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50156260,2025-07-08,CHINESE SAUERKRAUT FISH,Brooklyn,59 STREET,11220.0,Chinese,9.0,A,Pre-permit (Operational) / Re-inspection,3,1
50156466,2024-09-24,SILKY KITCHEN,Queens,39 AVENUE,11101.0,Chinese,9.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50158440,2026-04-08,MEI JUNG MEI RESTAURANT,Brooklyn,FLATBUSH AVENUE,11210.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,3,1
50158689,2026-05-06,FAY DA BAKERY,Manhattan,MOTT STREET,10013.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,3,1
50159651,2026-01-28,GOOD JOY,Brooklyn,DEKALB AVENUE,11205.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50159939,2024-11-18,LITTLE STORE,Queens,MAIN STREET,11355.0,Chinese,9.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50160556,2025-03-20,GUANG HUI,Bronx,DREISER LOOP,10475.0,Chinese,9.0,A,Pre-permit (Operational) / Re-inspection,2,1
50160893,2025-01-06,YUNNAN RICE NOODLE HOUSE,Manhattan,BAYARD STREET,10013.0,Chinese,9.0,A,Pre-permit (Operational) / Re-inspection,2,0
50162937,2026-05-02,85°C BAKERY CAFE,Queens,39 AVENUE,11354.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50163550,2025-04-22,FORTUNE GARDEN,Queens,47 AVENUE,11358.0,Chinese,9.0,A,Pre-permit (Operational) / Initial Inspection,3,0
50165368,2026-01-07,NEW LIN'S KITCHEN,Queens,35 AVENUE,11372.0,Chinese,9.0,A,Cycle Inspection / Initial Inspection,2,1
50171267,2025-12-07,FAT CAT FLATBREAD,Queens,42 ROAD,11101.0,Chinese,9.0,A,Pre-permit (Operational) / Initial Inspection,3,1
50171331,2025-07-18,YIP'S FOOD COURT,Manhattan,BEAVER STREET,10004.0,Chinese,9.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50172717,2025-12-06,CHINA GARDEN,Brooklyn,BATH AVENUE,11214.0,Chinese,9.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50178600,2025-12-02,24 Yan INC,Queens,45 AVENUE,11355.0,Chinese,9.0,A,Pre-permit (Operational) / Initial Inspection,4,1
50179203,2026-03-26,FOODIE BBQ & BAR,Manhattan,GRAND STREET,10002.0,Chinese,9.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50180451,2026-01-20,MR. WONTON,Brooklyn,7 AVENUE,11217.0,Chinese,9.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50182213,2026-06-10,Islander Taste,Staten Island,ROSSVILLE AVENUE,10309.0,Chinese,9.0,A,Pre-permit (Operational) / Initial Inspection,2,1
50184495,2026-06-29,CHINA KING,Queens,HILLSIDE AVENUE,11432.0,Chinese,9.0,A,Pre-permit (Operational) / Initial Inspection,2,1
40556572,2023-05-30,ORIENTAL STAR RESTAURANT,Queens,FARMERS BOULEVARD,11412.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,1,1
40834713,2022-09-27,DIM SUM GO GO,Manhattan,EAST BROADWAY,10038.0,Chinese,8.0,A,Cycle Inspection / Re-inspection,4,0
41182363,2025-01-16,SHAN DONG DUMPLING,Manhattan,MOSCO STREET,10013.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,0
41226690,2024-08-19,DELICIOUS CHINESE,Brooklyn,ROCKAWAY PARKWAY,11236.0,Chinese,8.0,A,Cycle Inspection / Re-inspection,1,1
41232290,2024-05-03,HONG CHEUNG RESTAURANT,Brooklyn,NEW LOTS AVENUE,11207.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
41265530,2024-10-03,MING WOK KITCHEN,Queens,A NORTHERN BOULEVARD,11372.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
41282827,2024-04-22,HAPPY GARDEN,Queens,30 AVENUE,11102.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
41372518,2025-09-02,SHUN FAT KITCHEN,Brooklyn,PITKIN AVENUE,11212.0,Chinese,8.0,A,Cycle Inspection / Re-inspection,1,1
41376977,2023-10-06,HAPPY GARDEN PALACE,Manhattan,EAST BROADWAY,10002.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
41387014,2025-04-04,MALAY BAKERY,Brooklyn,NEW UTRECHT AVENUE,11228.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,0
41403608,2024-04-10,CHINA GARDEN,Queens,47 AVENUE,11104.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
41444679,2023-10-12,FOO HING KITCHEN,Bronx,EAST  138 STREET,10454.0,Chinese,8.0,A,Cycle Inspection / Re-inspection,2,1
41454948,2024-09-10,KING WOK,Queens,HORACE HARDING EXPRESSWAY,11365.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,1,1
41465278,2023-05-25,NEW CHANG XING RESTAURANT,Brooklyn,PENNSYLVANIA AVENUE,11207.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,1,1
41465278,2024-10-24,NEW CHANG XING RESTAURANT,Brooklyn,PENNSYLVANIA AVENUE,11207.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,0
41465455,2025-02-05,HAPPY HOUSE,Brooklyn,SUTTER AVENUE,11212.0,Chinese,8.0,A,Cycle Inspection / Re-inspection,2,1
41474984,2025-12-31,TASTE OF CHINA,Queens,GRAND AVENUE,11378.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
41486575,2025-07-18,L&Y WING HING CHINESE RESTAURANT,Bronx,METROPOLITAN AVENUE,10462.0,Chinese,8.0,A,Cycle Inspection / Re-inspection,2,1
41556473,2025-07-07,PANDA HOUSE,Queens,HILLSIDE AVENUE,11423.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,3,1
41572605,2024-11-04,NEW SUNFLOWER,Bronx,GERARD AVENUE,10452.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,3,0
41587630,2025-05-21,HAPPY WOK NO.1,Bronx,SOUTHERN BOULEVARD,10459.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
41590515,2024-03-11,CHANG YU,Brooklyn,CENTRAL AVENUE,11221.0,Chinese,8.0,A,Cycle Inspection / Re-inspection,2,1
41629135,2026-01-28,CHINA WOK KITCHEN,Manhattan,AVENUE D,10009.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,1,1
41633967,2024-01-08,SUN FUNG CHINESE RESTAURANT,Bronx,MARCY PLACE,10452.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
41637111,2024-12-08,NEW JOHN GARDEN,Brooklyn,NOSTRAND AVENUE,11216.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,1,1
41637111,2026-05-27,NEW JOHN GARDEN,Brooklyn,NOSTRAND AVENUE,11216.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
41639191,2025-12-02,CHINA TASTES,Brooklyn,SUTTER AVENUE,11207.0,Chinese,8.0,A,Cycle Inspection / Re-inspection,1,1
41647571,2023-04-27,PEKING GARDEN,Manhattan,BROADWAY,10027.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
41659970,2025-02-07,QUEEN BAKERY II,Manhattan,CENTRE STREET,10013.0,Chinese,8.0,A,Cycle Inspection / Re-inspection,1,1
41686208,2025-04-08,CHANG PAI,Queens,HILLSIDE AVENUE,11432.0,Chinese,8.0,A,Cycle Inspection / Re-inspection,2,1
50000404,2022-10-24,LCLE BAR,Queens,41 AVENUE,11355.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
50001526,2023-12-05,EVERYDAY CHINESE RESTAURANT,Brooklyn,WYCKOFF AVENUE,11237.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,1,1
50003719,2023-10-17,NEW WIN HING,Staten Island,BAY STREET,10305.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
50004805,2025-05-19,CHINA DRAGON EXPRESS,Brooklyn,ATLANTIC AVENUE,11208.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
50014908,2024-07-17,PACIFIC MOON,Queens,BROADWAY,11377.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
50015241,2025-09-26,MOON PALACE KITCHEN,Queens,FLUSHING AVENUE,11378.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,0
50018278,2024-10-28,NUMBER 1 CHINESE RESTAURANT,Brooklyn,AVENUE J,11210.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,3,0
50032969,2024-10-17,GOOD TASTE 360 INC,Manhattan,EAST  116 STREET,10029.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
50036480,2023-04-27,EMPIRE CHINESE,Brooklyn,AVENUE U,11229.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
50036597,2022-11-30,LUCKY CHEN,Brooklyn,BROADWAY,11221.0,Chinese,8.0,A,Cycle Inspection / Re-inspection,1,1
50036808,2022-07-25,DOUBLE DRAGON,Brooklyn,AVENUE L,11236.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
50038211,2025-01-09,CHOW,Queens,35 AVENUE,11361.0,Chinese,8.0,A,Cycle Inspection / Re-inspection,1,1
50044650,2024-02-12,GOLDEN STEAMER,Brooklyn,86 STREET,11214.0,Chinese,8.0,A,Cycle Inspection / Re-inspection,2,1
50045192,2023-06-20,NEW GOLDEN DRAGON CHINESE,Bronx,BOSTON ROAD,10456.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
50048582,2023-06-05,FORTUNE HOUSE OF CHEN,Brooklyn,CLARKSON AVENUE,11203.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
50051314,2024-11-25,GOLDEN HOUSE,Queens,30 AVENUE,11103.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
50051839,2024-12-04,E NOODLE,Brooklyn,5 AVENUE,11209.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,0
50051839,2026-06-04,E NOODLE,Brooklyn,5 AVENUE,11209.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
50058308,2024-05-16,FEI MA,Manhattan,AVENUE A,10009.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,1,1
50061072,2023-01-13,YUMMY YUMMY,Queens,CROSSBAY BOULEVARD,11417.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,1,1
50061519,2023-04-17,NEW CHINA TUNG,Manhattan,5 AVENUE,10011.0,Chinese,8.0,A,Cycle Inspection / Re-inspection,2,1
50065978,2023-06-27,NEW CHINA,Brooklyn,11 AVENUE,11219.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
50066707,2023-07-19,SZECHUAN DELIGHT,Brooklyn,7 AVENUE,11215.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
50067973,2024-03-21,WANG BIG BOWL NOODLE,Queens,FARRINGTON STREET,11354.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,0
50069636,2024-04-25,NEW SUPER TASTE,Manhattan,ELDRIDGE STREET,10002.0,Chinese,8.0,A,Cycle Inspection / Re-inspection,2,1
50070788,2025-01-09,CHINA CITY,Brooklyn,SARATOGA AVENUE,11212.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,0
50073142,2025-12-04,NEW LONG RIVER,Brooklyn,5 AVENUE,11220.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
50074956,2023-05-31,KAM'S KITCHEN,Queens,LINDEN BOULEVARD,11411.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,1,1
50077821,2026-03-23,HALAL DYNASTY,Queens,HILLSIDE AVENUE,11432.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
50078036,2023-10-18,100% MR. LIN,Brooklyn,GOLD STREET,11201.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
50085500,2026-04-17,NEW YUMMY BAKERY,Brooklyn,8 AVENUE,11220.0,Chinese,8.0,A,Cycle Inspection / Initial Inspection,2,1
